date,platform,product_id,category,state,sales,quantity
2023-11-15,Meesho,M9912,Home Decor,Tamil Nadu,321,1
2023-11-15,Meesho,M5582,Clothes,Delhi,3655,5
2023-11-15,Meesho,M3671,Home Decor,Odisha,2572,4
2023-11-15,Meesho,M5770,Accessories,Punjab,354,2
2023-11-15,Meesho,M2887,Electronics,Tamil Nadu,4665,5
2023-11-15,Meesho,M2360,Grocery,Haryana,122,1
2023-11-15,Meesho,M7248,Clothes,Bihar,1212,4
2023-11-16,Meesho,M9874,Accessories,Bihar,421,1
2023-11-16,Meesho,M4085,Grocery,Tamil Nadu,644,4
2023-11-16,Meesho,M7190,Clothes,Maharashtra,1708,4
2023-11-16,Meesho,M2246,Accessories,West Bengal,288,2
2023-11-16,Meesho,M6884,Accessories,Uttarakhand,381,1
2023-11-16,Meesho,M4096,Grocery,Tamil Nadu,1665,3
2023-11-16,Meesho,M1220,Clothes,Gujarat,621,3
2023-11-16,Meesho,M4754,Electronics,Andhra Pradesh,2721,3
2023-11-16,Meesho,M5890,Accessories,Andhra Pradesh,1784,2
2023-11-16,Meesho,M1109,Home Decor,Madhya Pradesh,784,1
2023-11-16,Meesho,M1644,Accessories,Uttar Pradesh,584,2
2023-11-16,Meesho,M3905,Grocery,Assam,292,2
2023-11-16,Meesho,M6345,Clothes,Odisha,1140,4
2023-11-16,Meesho,M2999,Electronics,Chhattisgarh,589,1
2023-11-16,Meesho,M1236,Electronics,Andhra Pradesh,831,3
2023-11-16,Meesho,M8609,Clothes,Gujarat,459,3
2023-11-16,Meesho,M1264,Grocery,Madhya Pradesh,583,1
2023-11-16,Meesho,M4437,Clothes,Telangana,544,2
2023-11-16,Meesho,M7751,Home Decor,Haryana,330,1
2023-11-16,Meesho,M1493,Electronics,Delhi,468,2
2023-11-16,Meesho,M1066,Home Decor,Karnataka,1152,3
2023-11-16,Meesho,M3789,Electronics,Haryana,3130,5
2023-11-16,Meesho,M7545,Electronics,Telangana,548,1
2023-11-16,Meesho,M7120,Electronics,Tamil Nadu,2770,5
2023-11-16,Meesho,M6741,Electronics,Haryana,1554,3
2023-11-17,Meesho,M4093,Home Decor,West Bengal,3695,5
2023-11-17,Meesho,M5955,Accessories,Uttarakhand,1365,5
2023-11-17,Meesho,M3283,Home Decor,Haryana,2030,5
2023-11-17,Meesho,M1163,Electronics,Haryana,1548,2
2023-11-17,Meesho,M5929,Electronics,Haryana,548,4
2023-11-17,Meesho,M2416,Electronics,Tamil Nadu,2828,4
2023-11-17,Meesho,M7631,Grocery,Uttarakhand,2340,3
2023-11-17,Meesho,M5538,Grocery,Chhattisgarh,468,3
2023-11-17,Meesho,M3404,Accessories,Punjab,1780,5
2023-11-17,Meesho,M2587,Grocery,Uttar Pradesh,1398,3
2023-11-17,Meesho,M5630,Home Decor,Bihar,1848,4
2023-11-17,Meesho,M5350,Electronics,Chhattisgarh,1714,2
2023-11-17,Meesho,M2062,Accessories,West Bengal,852,3
2023-11-17,Meesho,M9566,Clothes,Karnataka,897,1
2023-11-17,Meesho,M4920,Home Decor,Chhattisgarh,1902,2
2023-11-17,Meesho,M5467,Accessories,Karnataka,878,2
2023-11-17,Meesho,M6836,Clothes,Chhattisgarh,3565,5
2023-11-17,Meesho,M9922,Clothes,Jharkhand,2130,3
2023-11-17,Meesho,M4648,Clothes,Kerala,3370,5
2023-11-17,Meesho,M4352,Grocery,Bihar,2508,3
2023-11-17,Meesho,M7984,Home Decor,Uttar Pradesh,126,1
2023-11-17,Meesho,M9689,Home Decor,West Bengal,177,1
2023-11-17,Meesho,M7075,Clothes,Uttar Pradesh,668,2
2023-11-17,Meesho,M9345,Home Decor,Bihar,687,3
2023-11-17,Meesho,M7220,Grocery,Assam,2268,4
2023-11-17,Meesho,M3772,Clothes,Karnataka,403,1
2023-11-17,Meesho,M3506,Grocery,Chhattisgarh,356,1
2023-11-17,Meesho,M7765,Clothes,Rajasthan,952,1
2023-11-18,Meesho,M4308,Clothes,Karnataka,2056,4
2023-11-18,Meesho,M2576,Clothes,Tamil Nadu,3608,4
2023-11-18,Meesho,M9009,Electronics,Tamil Nadu,852,2
2023-11-18,Meesho,M6586,Accessories,West Bengal,1356,2
2023-11-18,Meesho,M2258,Accessories,Haryana,3670,5
2023-11-18,Meesho,M1420,Home Decor,Gujarat,2307,3
2023-11-18,Meesho,M9955,Grocery,Uttarakhand,2937,3
2023-11-18,Meesho,M2158,Grocery,Assam,1368,2
2023-11-18,Meesho,M4696,Clothes,Bihar,368,1
2023-11-18,Meesho,M9141,Home Decor,Uttar Pradesh,1326,3
2023-11-18,Meesho,M2722,Clothes,West Bengal,3828,4
2023-11-18,Meesho,M5370,Clothes,Uttar Pradesh,1775,5
2023-11-18,Meesho,M1474,Grocery,Tamil Nadu,1992,3
2023-11-18,Meesho,M9993,Electronics,Odisha,1428,4
2023-11-18,Meesho,M3891,Clothes,Madhya Pradesh,618,3
2023-11-18,Meesho,M5618,Home Decor,Andhra Pradesh,476,1
2023-11-18,Meesho,M9650,Grocery,Punjab,308,2
2023-11-18,Meesho,M9711,Clothes,Chhattisgarh,3532,4
2023-11-18,Meesho,M8595,Home Decor,Punjab,846,1
2023-11-18,Meesho,M2230,Accessories,West Bengal,4970,5
2023-11-18,Meesho,M6227,Electronics,Maharashtra,858,1
2023-11-18,Meesho,M6797,Grocery,West Bengal,771,1
2023-11-18,Meesho,M1793,Electronics,Tamil Nadu,1443,3
2023-11-18,Meesho,M3110,Home Decor,Tamil Nadu,4755,5
2023-11-18,Meesho,M2499,Grocery,Telangana,729,3
2023-11-18,Meesho,M4051,Accessories,Delhi,526,2
2023-11-18,Meesho,M7453,Electronics,Karnataka,435,3
2023-11-18,Meesho,M9438,Home Decor,Uttar Pradesh,2865,5
2023-11-18,Meesho,M4762,Grocery,Telangana,1468,4
2023-11-18,Meesho,M1606,Clothes,Bihar,476,4
2023-11-18,Meesho,M4861,Grocery,Uttar Pradesh,532,2
2023-11-18,Meesho,M1082,Home Decor,Telangana,1652,2
2023-11-18,Meesho,M9097,Clothes,Jharkhand,280,2
2023-11-18,Meesho,M8285,Electronics,Bihar,2835,3
2023-11-18,Meesho,M2606,Home Decor,Chhattisgarh,900,4
2023-11-18,Meesho,M9760,Clothes,Delhi,1446,2
2023-11-18,Meesho,M2635,Grocery,West Bengal,1068,2
2023-11-18,Meesho,M4271,Clothes,Karnataka,1436,4
2023-11-18,Meesho,M1987,Home Decor,Assam,2232,4
2023-11-19,Meesho,M7964,Accessories,Maharashtra,3030,5
2023-11-19,Meesho,M6096,Electronics,Maharashtra,1404,4
2023-11-19,Meesho,M3468,Electronics,Telangana,1560,5
2023-11-19,Meesho,M1769,Accessories,Odisha,3516,4
2023-11-19,Meesho,M3427,Clothes,Chhattisgarh,2930,5
2023-11-19,Meesho,M3075,Electronics,Jharkhand,1578,2
2023-11-19,Meesho,M6066,Clothes,Chhattisgarh,2376,4
2023-11-19,Meesho,M1768,Home Decor,Jharkhand,940,4
2023-11-19,Meesho,M6284,Clothes,Odisha,272,1
2023-11-19,Meesho,M3722,Home Decor,Maharashtra,1304,4
2023-11-19,Meesho,M1190,Grocery,Uttar Pradesh,584,1
2023-11-19,Meesho,M4911,Home Decor,Bihar,429,1
2023-11-19,Meesho,M9277,Home Decor,Uttarakhand,4310,5
2023-11-19,Meesho,M1095,Clothes,Delhi,702,3
2023-11-19,Meesho,M8893,Grocery,Punjab,1584,2
2023-11-19,Meesho,M6598,Clothes,Andhra Pradesh,2298,3
2023-11-19,Meesho,M8219,Clothes,Gujarat,197,1
2023-11-19,Meesho,M1747,Home Decor,Chhattisgarh,783,1
2023-11-19,Meesho,M4348,Accessories,Punjab,2048,4
2023-11-19,Meesho,M1693,Grocery,Chhattisgarh,1830,5
2023-11-19,Meesho,M5527,Clothes,Tamil Nadu,428,4
2023-11-19,Meesho,M2218,Electronics,Telangana,1656,3
2023-11-19,Meesho,M2955,Home Decor,Kerala,824,2
2023-11-19,Meesho,M7902,Clothes,Rajasthan,267,1
2023-11-19,Meesho,M1239,Electronics,Kerala,3072,4
2023-11-19,Meesho,M7952,Home Decor,Assam,2524,4
2023-11-19,Meesho,M6049,Accessories,Andhra Pradesh,1260,2
2023-11-19,Meesho,M5489,Home Decor,Madhya Pradesh,3500,5
2023-11-20,Meesho,M6102,Clothes,Maharashtra,912,4
2023-11-20,Meesho,M1785,Electronics,Haryana,634,2
2023-11-20,Meesho,M5884,Clothes,Delhi,1532,2
2023-11-20,Meesho,M9796,Grocery,Tamil Nadu,1725,3
2023-11-20,Meesho,M1459,Accessories,Jharkhand,1556,4
2023-11-20,Meesho,M3512,Accessories,Assam,3485,5
2023-11-20,Meesho,M2992,Grocery,Kerala,621,3
2023-11-20,Meesho,M5410,Home Decor,Gujarat,4520,5
2023-11-20,Meesho,M1386,Electronics,Telangana,2412,4
2023-11-20,Meesho,M8214,Electronics,Karnataka,992,2
2023-11-20,Meesho,M8113,Home Decor,Uttarakhand,584,2
2023-11-20,Meesho,M4487,Grocery,Andhra Pradesh,1848,4
2023-11-20,Meesho,M9474,Accessories,Tamil Nadu,1152,2
2023-11-20,Meesho,M7257,Electronics,Jharkhand,3436,4
2023-11-20,Meesho,M6654,Home Decor,Telangana,1020,5
2023-11-20,Meesho,M4522,Home Decor,Rajasthan,728,2
2023-11-20,Meesho,M2000,Clothes,Gujarat,4330,5
2023-11-20,Meesho,M1498,Home Decor,Uttar Pradesh,671,1
2023-11-20,Meesho,M9386,Electronics,Karnataka,3348,4
2023-11-20,Meesho,M6713,Grocery,Madhya Pradesh,2180,4
2023-11-20,Meesho,M3312,Home Decor,Maharashtra,358,2
2023-11-20,Meesho,M8202,Accessories,Rajasthan,1104,3
2023-11-20,Meesho,M2538,Home Decor,Chhattisgarh,666,3
2023-11-20,Meesho,M5929,Accessories,Madhya Pradesh,1128,2
2023-11-20,Meesho,M9580,Clothes,Jharkhand,400,2
2023-11-20,Meesho,M5385,Clothes,Kerala,256,2
2023-11-20,Meesho,M6196,Electronics,Assam,3120,5
2023-11-21,Meesho,M4252,Clothes,Madhya Pradesh,1700,5
2023-11-21,Meesho,M8270,Home Decor,West Bengal,700,5
2023-11-21,Meesho,M2603,Home Decor,Assam,262,2
2023-11-21,Meesho,M5079,Electronics,West Bengal,1980,2
2023-11-21,Meesho,M8926,Grocery,Punjab,1594,2
2023-11-21,Meesho,M6674,Accessories,Uttar Pradesh,946,2
2023-11-21,Meesho,M7037,Accessories,West Bengal,3464,4
2023-11-21,Meesho,M6188,Home Decor,Telangana,258,2
2023-11-21,Meesho,M3360,Grocery,Bihar,1565,5
2023-11-21,Meesho,M6393,Grocery,Chhattisgarh,984,4
2023-11-21,Meesho,M6776,Grocery,Gujarat,904,1
2023-11-21,Meesho,M7232,Electronics,Jharkhand,2544,4
2023-11-21,Meesho,M5279,Grocery,Odisha,1731,3
2023-11-21,Meesho,M3570,Clothes,Kerala,846,3
2023-11-21,Meesho,M5059,Grocery,West Bengal,555,5
2023-11-21,Meesho,M6264,Clothes,Punjab,2660,4
2023-11-21,Meesho,M7404,Electronics,Chhattisgarh,584,2
2023-11-21,Meesho,M9032,Grocery,Delhi,1580,2
2023-11-21,Meesho,M2856,Grocery,Punjab,1785,3
2023-11-21,Meesho,M4173,Accessories,Gujarat,417,1
2023-11-21,Meesho,M3266,Grocery,Punjab,410,1
2023-11-21,Meesho,M6225,Clothes,Chhattisgarh,3920,5
2023-11-21,Meesho,M9824,Clothes,Maharashtra,1596,4
2023-11-21,Meesho,M2387,Home Decor,Chhattisgarh,720,3
2023-11-21,Meesho,M6723,Accessories,Kerala,2630,5
2023-11-21,Meesho,M5672,Clothes,Maharashtra,1254,3
2023-11-21,Meesho,M5696,Electronics,West Bengal,960,1
2023-11-22,Meesho,M1983,Home Decor,Haryana,1358,2
2023-11-22,Meesho,M7285,Clothes,Tamil Nadu,2583,3
2023-11-22,Meesho,M7588,Clothes,Kerala,1715,5
2023-11-22,Meesho,M1761,Home Decor,Odisha,4540,5
2023-11-22,Meesho,M8916,Home Decor,Andhra Pradesh,3432,4
2023-11-22,Meesho,M6335,Accessories,West Bengal,2660,4
2023-11-22,Meesho,M1228,Home Decor,Gujarat,1556,4
2023-11-22,Meesho,M5178,Clothes,Telangana,318,1
2023-11-22,Meesho,M3804,Clothes,Madhya Pradesh,487,1
2023-11-22,Meesho,M3002,Electronics,Maharashtra,1380,2
2023-11-22,Meesho,M5633,Grocery,Gujarat,2464,4
2023-11-22,Meesho,M9235,Home Decor,Kerala,1209,3
2023-11-22,Meesho,M4631,Accessories,Haryana,3156,4
2023-11-22,Meesho,M1400,Grocery,Jharkhand,1808,2
2023-11-22,Meesho,M7869,Home Decor,Uttarakhand,2280,4
2023-11-22,Meesho,M6131,Electronics,Haryana,2500,4
2023-11-22,Meesho,M8477,Electronics,Assam,1524,3
2023-11-22,Meesho,M3811,Grocery,Andhra Pradesh,2755,5
2023-11-22,Meesho,M3053,Clothes,Uttar Pradesh,1736,2
2023-11-22,Meesho,M8358,Clothes,Uttarakhand,2790,5
2023-11-22,Meesho,M7451,Electronics,West Bengal,1428,3
2023-11-22,Meesho,M9267,Clothes,Odisha,940,2
2023-11-22,Meesho,M7527,Electronics,Chhattisgarh,4270,5
2023-11-22,Meesho,M9940,Home Decor,Odisha,3188,4
2023-11-22,Meesho,M1866,Clothes,West Bengal,500,5
2023-11-22,Meesho,M5386,Accessories,Assam,498,2
2023-11-22,Meesho,M1907,Home Decor,Odisha,1384,2
2023-11-22,Meesho,M3823,Electronics,Uttarakhand,3224,4
2023-11-23,Meesho,M6171,Electronics,Uttarakhand,500,4
2023-11-23,Meesho,M2618,Home Decor,Maharashtra,1878,2
2023-11-23,Meesho,M6503,Home Decor,Haryana,1724,2
2023-11-23,Meesho,M2439,Grocery,Delhi,1946,2
2023-11-23,Meesho,M6789,Home Decor,Uttar Pradesh,4840,5
2023-11-23,Meesho,M2653,Grocery,Haryana,604,4
2023-11-23,Meesho,M2586,Grocery,Gujarat,1608,3
2023-11-23,Meesho,M5100,Electronics,Chhattisgarh,966,3
2023-11-23,Meesho,M2172,Clothes,Uttar Pradesh,389,1
2023-11-23,Meesho,M4614,Electronics,Rajasthan,828,3
2023-11-23,Meesho,M3776,Accessories,Tamil Nadu,1696,4
2023-11-23,Meesho,M4711,Accessories,Karnataka,3700,5
2023-11-23,Meesho,M3250,Grocery,Chhattisgarh,2745,5
2023-11-23,Meesho,M8060,Grocery,Jharkhand,570,1
2023-11-23,Meesho,M8841,Home Decor,Karnataka,2364,3
2023-11-23,Meesho,M4039,Electronics,Bihar,192,1
2023-11-23,Meesho,M6575,Grocery,Uttarakhand,502,1
2023-11-23,Meesho,M7264,Electronics,Jharkhand,820,5
2023-11-23,Meesho,M9320,Electronics,Odisha,3060,5
2023-11-23,Meesho,M2229,Grocery,Bihar,969,1
2023-11-23,Meesho,M7346,Home Decor,Karnataka,1756,2
2023-11-23,Meesho,M5912,Accessories,Karnataka,866,2
2023-11-23,Meesho,M6687,Clothes,Delhi,1940,5
2023-11-23,Meesho,M5721,Home Decor,Assam,573,1
2023-11-23,Meesho,M1289,Grocery,Telangana,2130,3
2023-11-23,Meesho,M6188,Electronics,Punjab,1293,3
2023-11-23,Meesho,M4687,Accessories,Odisha,2530,5
2023-11-23,Meesho,M1193,Electronics,Assam,687,1
2023-11-23,Meesho,M2677,Grocery,Chhattisgarh,654,3
2023-11-23,Meesho,M7013,Clothes,Rajasthan,1708,2
2023-11-23,Meesho,M3454,Grocery,Andhra Pradesh,780,4
2023-11-23,Meesho,M3522,Home Decor,Bihar,2226,3
2023-11-23,Meesho,M8076,Home Decor,Telangana,2628,4
2023-11-23,Meesho,M3828,Home Decor,Andhra Pradesh,1585,5
2023-11-23,Meesho,M9087,Grocery,Rajasthan,1104,2
2023-11-23,Meesho,M7933,Clothes,Chhattisgarh,1449,3
2023-11-24,Meesho,M3337,Accessories,Gujarat,297,1
2023-11-24,Meesho,M3896,Electronics,Uttar Pradesh,315,3
2023-11-24,Meesho,M8266,Electronics,West Bengal,1444,4
2023-11-24,Meesho,M5733,Accessories,Haryana,3335,5
2023-11-24,Meesho,M5279,Home Decor,Kerala,2040,3
2023-11-24,Meesho,M1072,Clothes,Andhra Pradesh,392,1
2023-11-24,Meesho,M8461,Clothes,Gujarat,4820,5
2023-11-24,Meesho,M1423,Electronics,Odisha,1035,3
2023-11-24,Meesho,M8158,Electronics,Delhi,1611,3
2023-11-24,Meesho,M3403,Clothes,Chhattisgarh,1284,2
2023-11-24,Meesho,M4305,Grocery,Rajasthan,2455,5
2023-11-24,Meesho,M2835,Clothes,West Bengal,2935,5
2023-11-24,Meesho,M6575,Grocery,Madhya Pradesh,584,4
2023-11-24,Meesho,M6866,Clothes,Andhra Pradesh,678,3
2023-11-24,Meesho,M2301,Accessories,Delhi,1412,4
2023-11-24,Meesho,M7512,Electronics,Odisha,156,1
2023-11-24,Meesho,M8784,Accessories,Madhya Pradesh,116,1
2023-11-24,Meesho,M1033,Electronics,West Bengal,423,3
2023-11-24,Meesho,M8743,Home Decor,Bihar,1672,2
2023-11-24,Meesho,M1356,Grocery,Haryana,259,1
2023-11-24,Meesho,M9722,Grocery,Tamil Nadu,676,2
2023-11-25,Meesho,M6105,Clothes,Kerala,1788,2
2023-11-25,Meesho,M9532,Grocery,Maharashtra,2740,5
2023-11-25,Meesho,M2754,Home Decor,Rajasthan,1422,2
2023-11-25,Meesho,M9123,Home Decor,Chhattisgarh,3760,5
2023-11-25,Meesho,M2261,Accessories,Madhya Pradesh,747,1
2023-11-25,Meesho,M8617,Clothes,Kerala,912,2
2023-11-25,Meesho,M2389,Home Decor,Tamil Nadu,340,2
2023-11-25,Meesho,M9633,Home Decor,Maharashtra,1292,2
2023-11-25,Meesho,M2278,Accessories,West Bengal,590,1
2023-11-25,Meesho,M1573,Home Decor,Bihar,2200,5
2023-11-25,Meesho,M3994,Grocery,Gujarat,3515,5
2023-11-25,Meesho,M4543,Clothes,Bihar,1426,2
2023-11-25,Meesho,M3517,Home Decor,Karnataka,328,2
2023-11-25,Meesho,M3023,Accessories,Madhya Pradesh,421,1
2023-11-25,Meesho,M3599,Grocery,Karnataka,795,1
2023-11-25,Meesho,M2149,Grocery,Andhra Pradesh,2210,5
2023-11-25,Meesho,M9546,Accessories,Uttarakhand,606,2
2023-11-25,Meesho,M1165,Electronics,Delhi,3628,4
2023-11-25,Meesho,M8023,Electronics,Maharashtra,1528,2
2023-11-25,Meesho,M7709,Electronics,Madhya Pradesh,2900,4
2023-11-25,Meesho,M4474,Clothes,Andhra Pradesh,1808,4
2023-11-25,Meesho,M3830,Clothes,Chhattisgarh,2445,5
2023-11-25,Meesho,M5058,Accessories,Karnataka,212,1
2023-11-25,Meesho,M3858,Clothes,Tamil Nadu,1526,2
2023-11-25,Meesho,M2627,Clothes,Andhra Pradesh,3644,4
2023-11-25,Meesho,M8785,Grocery,Gujarat,2668,4
2023-11-25,Meesho,M3167,Clothes,Punjab,1490,2
2023-11-25,Meesho,M7718,Accessories,Jharkhand,2625,3
2023-11-25,Meesho,M9347,Grocery,Delhi,3905,5
2023-11-25,Meesho,M6383,Clothes,Uttarakhand,694,2
2023-11-26,Meesho,M7464,Accessories,West Bengal,4145,5
2023-11-26,Meesho,M5463,Accessories,Chhattisgarh,483,1
2023-11-26,Meesho,M5680,Grocery,Andhra Pradesh,4400,5
2023-11-26,Meesho,M4479,Clothes,Rajasthan,696,4
2023-11-26,Meesho,M5935,Clothes,Madhya Pradesh,1058,2
2023-11-26,Meesho,M2293,Clothes,Karnataka,1818,3
2023-11-26,Meesho,M1789,Grocery,Andhra Pradesh,809,1
2023-11-26,Meesho,M6000,Grocery,Karnataka,3740,5
2023-11-26,Meesho,M8365,Clothes,Andhra Pradesh,1521,3
2023-11-26,Meesho,M5192,Home Decor,Jharkhand,976,1
2023-11-26,Meesho,M7449,Electronics,Bihar,2523,3
2023-11-26,Meesho,M7735,Home Decor,Assam,326,2
2023-11-26,Meesho,M4216,Accessories,Punjab,769,1
2023-11-26,Meesho,M7552,Home Decor,Assam,3385,5
2023-11-26,Meesho,M5220,Grocery,Maharashtra,2247,3
2023-11-26,Meesho,M1425,Clothes,Andhra Pradesh,2730,5
2023-11-26,Meesho,M6228,Electronics,Chhattisgarh,1924,4
2023-11-26,Meesho,M1135,Accessories,West Bengal,1624,2
2023-11-26,Meesho,M6203,Accessories,Chhattisgarh,1804,4
2023-11-26,Meesho,M9897,Electronics,Andhra Pradesh,402,3
2023-11-26,Meesho,M3673,Home Decor,Gujarat,939,3
2023-11-26,Meesho,M2238,Accessories,Andhra Pradesh,1990,2
2023-11-26,Meesho,M6579,Grocery,Rajasthan,1887,3
2023-11-26,Meesho,M9577,Accessories,Tamil Nadu,3175,5
2023-11-26,Meesho,M8802,Grocery,Odisha,1956,3
2023-11-26,Meesho,M6605,Grocery,Andhra Pradesh,901,1
2023-11-26,Meesho,M8393,Electronics,West Bengal,1310,5
2023-11-26,Meesho,M6317,Grocery,Bihar,592,4
2023-11-26,Meesho,M9424,Grocery,Andhra Pradesh,794,2
2023-11-26,Meesho,M6586,Clothes,Chhattisgarh,1888,2
2023-11-26,Meesho,M6933,Clothes,Rajasthan,543,1
2023-11-26,Meesho,M5573,Home Decor,Uttarakhand,1796,2
2023-11-26,Meesho,M9444,Accessories,Telangana,423,1
2023-11-26,Meesho,M7475,Clothes,Gujarat,3188,4
2023-11-27,Meesho,M4003,Home Decor,Kerala,2592,4
2023-11-27,Meesho,M8708,Home Decor,Punjab,2020,5
2023-11-27,Meesho,M9157,Accessories,Chhattisgarh,1396,2
2023-11-27,Meesho,M2325,Electronics,Kerala,903,3
2023-11-27,Meesho,M9479,Home Decor,Maharashtra,1020,4
2023-11-27,Meesho,M6640,Grocery,Jharkhand,1712,4
2023-11-27,Meesho,M5789,Home Decor,Bihar,1572,3
2023-11-27,Meesho,M9826,Clothes,Uttar Pradesh,1476,2
2023-11-27,Meesho,M5175,Electronics,Jharkhand,732,4
2023-11-27,Meesho,M8972,Grocery,Andhra Pradesh,653,1
2023-11-27,Meesho,M6383,Grocery,Jharkhand,833,1
2023-11-27,Meesho,M3097,Electronics,Chhattisgarh,474,1
2023-11-27,Meesho,M4988,Electronics,Haryana,1110,5
2023-11-27,Meesho,M7091,Clothes,Gujarat,730,1
2023-11-27,Meesho,M6312,Grocery,West Bengal,975,1
2023-11-27,Meesho,M7117,Grocery,Bihar,1224,4
2023-11-27,Meesho,M9562,Accessories,Andhra Pradesh,827,1
2023-11-27,Meesho,M9486,Accessories,Maharashtra,3176,4
2023-11-27,Meesho,M8045,Home Decor,Madhya Pradesh,2547,3
2023-11-27,Meesho,M8322,Grocery,Andhra Pradesh,4740,5
2023-11-27,Meesho,M4061,Accessories,Tamil Nadu,1566,2
2023-11-27,Meesho,M4435,Clothes,Haryana,3750,5
2023-11-27,Meesho,M4951,Grocery,Bihar,500,2
2023-11-27,Meesho,M7524,Electronics,Madhya Pradesh,3988,4
2023-11-27,Meesho,M2201,Grocery,Delhi,1436,2
2023-11-27,Meesho,M4100,Home Decor,Chhattisgarh,3920,4
2023-11-27,Meesho,M4235,Grocery,Karnataka,1556,4
2023-11-27,Meesho,M1955,Home Decor,West Bengal,956,4
2023-11-27,Meesho,M4413,Home Decor,Karnataka,257,1
2023-11-27,Meesho,M6528,Grocery,Kerala,452,2
2023-11-27,Meesho,M5552,Electronics,Gujarat,427,1
2023-11-27,Meesho,M3026,Accessories,Delhi,635,5
2023-11-27,Meesho,M2813,Clothes,Tamil Nadu,186,1
2023-11-27,Meesho,M5096,Home Decor,Madhya Pradesh,3405,5
2023-11-27,Meesho,M3835,Grocery,Punjab,2468,4
2023-11-27,Meesho,M1340,Grocery,Gujarat,1068,4
2023-11-27,Meesho,M3181,Home Decor,Rajasthan,737,1
2023-11-27,Meesho,M7132,Home Decor,Chhattisgarh,1450,5
2023-11-27,Meesho,M2695,Accessories,Maharashtra,559,1
2023-11-28,Meesho,M9598,Accessories,West Bengal,563,1
2023-11-28,Meesho,M3163,Home Decor,Uttarakhand,1875,5
2023-11-28,Meesho,M1014,Home Decor,Telangana,999,3
2023-11-28,Meesho,M8579,Accessories,Karnataka,321,3
2023-11-28,Meesho,M2151,Home Decor,Punjab,239,1
2023-11-28,Meesho,M1118,Clothes,Uttar Pradesh,616,4
2023-11-28,Meesho,M1433,Electronics,Uttar Pradesh,3565,5
2023-11-28,Meesho,M8876,Home Decor,Tamil Nadu,1930,2
2023-11-28,Meesho,M2930,Grocery,Jharkhand,660,5
2023-11-28,Meesho,M8297,Home Decor,Kerala,1732,2
2023-11-28,Meesho,M7956,Grocery,Odisha,694,2
2023-11-28,Meesho,M1615,Clothes,Jharkhand,420,3
2023-11-28,Meesho,M2577,Clothes,Telangana,3288,4
2023-11-28,Meesho,M4699,Home Decor,Chhattisgarh,468,2
2023-11-28,Meesho,M3387,Home Decor,Tamil Nadu,1845,3
2023-11-28,Meesho,M7461,Home Decor,Madhya Pradesh,1662,2
2023-11-28,Meesho,M4278,Home Decor,Karnataka,1910,5
2023-11-28,Meesho,M6802,Electronics,Haryana,1917,3
2023-11-28,Meesho,M1315,Accessories,Assam,1440,5
2023-11-28,Meesho,M7698,Electronics,Haryana,894,2
2023-11-28,Meesho,M2281,Accessories,Tamil Nadu,1848,2
2023-11-28,Meesho,M6797,Electronics,Telangana,730,1
2023-11-28,Meesho,M3538,Home Decor,Chhattisgarh,609,3
2023-11-28,Meesho,M4306,Electronics,Rajasthan,961,1
2023-11-28,Meesho,M9193,Electronics,Odisha,298,1
2023-11-28,Meesho,M6088,Grocery,Punjab,3984,4
2023-11-28,Meesho,M2455,Electronics,Bihar,1776,2
2023-11-28,Meesho,M7818,Electronics,Madhya Pradesh,666,2
2023-11-28,Meesho,M2920,Electronics,Assam,119,1
2023-11-28,Meesho,M1999,Grocery,Telangana,1056,3
2023-11-28,Meesho,M7870,Clothes,Odisha,107,1
2023-11-28,Meesho,M5920,Electronics,Delhi,1256,2
2023-11-28,Meesho,M1178,Home Decor,Telangana,1512,3
2023-11-28,Meesho,M2055,Accessories,Rajasthan,2470,5
2023-11-28,Meesho,M4861,Accessories,Chhattisgarh,456,4
2023-11-28,Meesho,M2615,Clothes,Chhattisgarh,846,1
2023-11-28,Meesho,M1593,Clothes,Karnataka,1254,3
2023-11-28,Meesho,M9570,Electronics,Maharashtra,1046,2
2023-11-28,Meesho,M3487,Accessories,Gujarat,137,1
2023-11-29,Meesho,M2601,Clothes,Gujarat,1410,3
2023-11-29,Meesho,M5360,Home Decor,Gujarat,1428,2
2023-11-29,Meesho,M2660,Accessories,Kerala,366,3
2023-11-29,Meesho,M7290,Electronics,Uttar Pradesh,1678,2
2023-11-29,Meesho,M8538,Electronics,Haryana,1552,2
2023-11-29,Meesho,M3031,Accessories,Rajasthan,294,2
2023-11-29,Meesho,M7569,Electronics,Delhi,4520,5
2023-11-29,Meesho,M8939,Electronics,Odisha,748,4
2023-11-29,Meesho,M8663,Accessories,Haryana,1986,2
2023-11-29,Meesho,M5884,Electronics,Jharkhand,3550,5
2023-11-29,Meesho,M2793,Grocery,Assam,4460,5
2023-11-29,Meesho,M1527,Home Decor,Telangana,2030,5
2023-11-29,Meesho,M6568,Home Decor,Tamil Nadu,1992,4
2023-11-29,Meesho,M1195,Electronics,Jharkhand,975,1
2023-11-29,Meesho,M1318,Home Decor,Haryana,2211,3
2023-11-29,Meesho,M6343,Accessories,Delhi,894,3
2023-11-29,Meesho,M1830,Home Decor,Chhattisgarh,850,2
2023-11-29,Meesho,M8507,Electronics,Uttar Pradesh,1538,2
2023-11-29,Meesho,M3547,Home Decor,Uttar Pradesh,914,2
