date,platform,product_id,category,state,sales,quantity
2023-11-14,Flipkart,F2225,Grocery,Odisha,791,1
2023-11-14,Flipkart,F8402,Electronics,Karnataka,3252,4
2023-11-14,Flipkart,F6236,Home Decor,Uttar Pradesh,1701,3
2023-11-14,Flipkart,F6639,Electronics,Uttar Pradesh,3412,4
2023-11-14,Flipkart,F3002,Clothes,West Bengal,2391,3
2023-11-14,Flipkart,F1602,Accessories,Rajasthan,180,1
2023-11-14,Flipkart,F6352,Home Decor,Bihar,1528,2
2023-11-15,Flipkart,F3031,Grocery,Chhattisgarh,360,1
2023-11-15,Flipkart,F5922,Home Decor,Karnataka,1592,4
2023-11-15,Flipkart,F5327,Clothes,Punjab,1270,2
2023-11-15,Flipkart,F3507,Grocery,Jharkhand,4485,5
2023-11-15,Flipkart,F7781,Grocery,Uttar Pradesh,1804,4
2023-11-15,Flipkart,F8278,Accessories,Rajasthan,436,1
2023-11-15,Flipkart,F5035,Electronics,Uttarakhand,748,4
2023-11-15,Flipkart,F3979,Grocery,Uttar Pradesh,4510,5
2023-11-15,Flipkart,F4840,Accessories,Jharkhand,3248,4
2023-11-15,Flipkart,F2760,Accessories,Andhra Pradesh,3092,4
2023-11-15,Flipkart,F3246,Home Decor,Telangana,4190,5
2023-11-15,Flipkart,F8787,Grocery,Telangana,3268,4
2023-11-15,Flipkart,F5032,Accessories,Rajasthan,3676,4
2023-11-15,Flipkart,F1361,Grocery,Andhra Pradesh,413,1
2023-11-15,Flipkart,F4672,Home Decor,Jharkhand,3360,4
2023-11-15,Flipkart,F9483,Accessories,Andhra Pradesh,872,2
2023-11-15,Flipkart,F2675,Grocery,Jharkhand,1804,2
2023-11-15,Flipkart,F8988,Electronics,Punjab,1026,2
2023-11-15,Flipkart,F7000,Electronics,Assam,2584,4
2023-11-15,Flipkart,F2449,Clothes,Punjab,824,1
2023-11-15,Flipkart,F1738,Grocery,Uttarakhand,1708,2
2023-11-15,Flipkart,F7469,Electronics,West Bengal,570,5
2023-11-15,Flipkart,F6526,Grocery,Jharkhand,314,2
2023-11-15,Flipkart,F6619,Clothes,Punjab,344,2
2023-11-15,Flipkart,F6347,Clothes,West Bengal,370,2
2023-11-15,Flipkart,F1939,Grocery,Andhra Pradesh,1456,2
2023-11-15,Flipkart,F4627,Grocery,Kerala,1248,4
2023-11-15,Flipkart,F5811,Grocery,Tamil Nadu,2424,3
2023-11-15,Flipkart,F1782,Electronics,Bihar,2283,3
2023-11-15,Flipkart,F1994,Accessories,Gujarat,924,3
2023-11-15,Flipkart,F2435,Grocery,Odisha,3892,4
2023-11-15,Flipkart,F9136,Electronics,Uttarakhand,3632,4
2023-11-15,Flipkart,F2066,Electronics,Gujarat,566,1
2023-11-15,Flipkart,F4584,Grocery,Maharashtra,2088,4
2023-11-15,Flipkart,F7019,Grocery,Chhattisgarh,2721,3
2023-11-15,Flipkart,F9835,Accessories,Haryana,1239,3
2023-11-15,Flipkart,F7245,Accessories,West Bengal,1566,3
2023-11-16,Flipkart,F1590,Home Decor,Odisha,2370,5
2023-11-16,Flipkart,F6654,Grocery,Uttarakhand,3800,5
2023-11-16,Flipkart,F8619,Accessories,Kerala,2515,5
2023-11-16,Flipkart,F7260,Home Decor,Jharkhand,3444,4
2023-11-16,Flipkart,F6450,Grocery,Uttarakhand,879,1
2023-11-16,Flipkart,F6444,Electronics,Delhi,1024,2
2023-11-16,Flipkart,F3324,Electronics,Telangana,3368,4
2023-11-16,Flipkart,F2424,Electronics,Assam,4495,5
2023-11-16,Flipkart,F4252,Home Decor,Telangana,694,1
2023-11-16,Flipkart,F6391,Clothes,Assam,1581,3
2023-11-16,Flipkart,F9037,Electronics,Karnataka,1320,5
2023-11-16,Flipkart,F8848,Home Decor,Punjab,304,2
2023-11-16,Flipkart,F5487,Electronics,West Bengal,1257,3
2023-11-16,Flipkart,F6202,Accessories,Kerala,1770,2
2023-11-16,Flipkart,F5155,Grocery,Assam,4740,5
2023-11-16,Flipkart,F5666,Home Decor,Assam,2823,3
2023-11-16,Flipkart,F4185,Home Decor,Uttarakhand,1329,3
2023-11-16,Flipkart,F3175,Clothes,Punjab,764,2
2023-11-16,Flipkart,F7016,Home Decor,Maharashtra,1608,4
2023-11-16,Flipkart,F5324,Electronics,Uttarakhand,2808,4
2023-11-16,Flipkart,F6796,Clothes,Haryana,1590,5
2023-11-16,Flipkart,F9012,Grocery,Rajasthan,624,2
2023-11-16,Flipkart,F9410,Accessories,Maharashtra,1980,3
2023-11-16,Flipkart,F5499,Grocery,Telangana,1743,3
2023-11-16,Flipkart,F4184,Grocery,Jharkhand,345,1
2023-11-16,Flipkart,F8376,Home Decor,Uttar Pradesh,874,1
2023-11-16,Flipkart,F7304,Accessories,Chhattisgarh,2032,4
2023-11-16,Flipkart,F2667,Accessories,Telangana,802,2
2023-11-16,Flipkart,F8192,Electronics,Tamil Nadu,1990,2
2023-11-16,Flipkart,F5118,Electronics,Andhra Pradesh,638,1
2023-11-16,Flipkart,F1080,Accessories,Karnataka,3320,5
2023-11-16,Flipkart,F6293,Accessories,Madhya Pradesh,2499,3
2023-11-16,Flipkart,F8829,Clothes,Delhi,1546,2
2023-11-16,Flipkart,F7375,Electronics,Delhi,1532,2
2023-11-16,Flipkart,F7456,Grocery,Tamil Nadu,1536,4
2023-11-16,Flipkart,F2770,Accessories,Karnataka,1195,5
2023-11-16,Flipkart,F6155,Grocery,Kerala,2330,5
2023-11-16,Flipkart,F8268,Grocery,Tamil Nadu,313,1
2023-11-16,Flipkart,F6518,Home Decor,Uttarakhand,3644,4
2023-11-17,Flipkart,F3186,Clothes,Odisha,995,1
2023-11-17,Flipkart,F4209,Clothes,Uttar Pradesh,456,4
2023-11-17,Flipkart,F1400,Accessories,West Bengal,2540,4
2023-11-17,Flipkart,F8477,Electronics,West Bengal,2064,3
2023-11-17,Flipkart,F7141,Home Decor,Madhya Pradesh,1428,3
2023-11-17,Flipkart,F9098,Clothes,Odisha,1398,2
2023-11-17,Flipkart,F7940,Electronics,Odisha,4035,5
2023-11-17,Flipkart,F6631,Home Decor,Haryana,2604,4
2023-11-17,Flipkart,F7875,Home Decor,Rajasthan,708,1
2023-11-17,Flipkart,F2923,Grocery,Jharkhand,3412,4
2023-11-17,Flipkart,F9050,Home Decor,Punjab,4935,5
2023-11-17,Flipkart,F9886,Electronics,Telangana,2172,3
2023-11-17,Flipkart,F8795,Clothes,Assam,1132,2
2023-11-17,Flipkart,F5480,Grocery,Maharashtra,1518,2
2023-11-17,Flipkart,F8105,Accessories,Odisha,406,2
2023-11-17,Flipkart,F8519,Grocery,Gujarat,1362,3
2023-11-17,Flipkart,F8598,Accessories,Jharkhand,3990,5
2023-11-17,Flipkart,F4881,Grocery,Punjab,2875,5
2023-11-17,Flipkart,F3502,Electronics,Jharkhand,495,1
2023-11-17,Flipkart,F6400,Electronics,Delhi,5000,5
2023-11-17,Flipkart,F2748,Clothes,Gujarat,2505,3
2023-11-17,Flipkart,F6685,Home Decor,Kerala,1875,5
2023-11-17,Flipkart,F8091,Accessories,Odisha,1326,2
2023-11-17,Flipkart,F1343,Grocery,Delhi,1653,3
2023-11-17,Flipkart,F5784,Clothes,Kerala,1686,3
2023-11-17,Flipkart,F1462,Home Decor,Andhra Pradesh,1180,4
2023-11-17,Flipkart,F4936,Grocery,Chhattisgarh,3380,5
2023-11-17,Flipkart,F4863,Accessories,Delhi,540,4
2023-11-17,Flipkart,F4116,Electronics,Madhya Pradesh,772,1
2023-11-18,Flipkart,F6329,Accessories,Telangana,945,5
2023-11-18,Flipkart,F9128,Grocery,Jharkhand,2988,4
2023-11-18,Flipkart,F5170,Home Decor,Karnataka,888,4
2023-11-18,Flipkart,F2085,Clothes,Delhi,357,3
2023-11-18,Flipkart,F1221,Clothes,Karnataka,2928,3
2023-11-18,Flipkart,F4243,Accessories,Telangana,2690,5
2023-11-18,Flipkart,F1360,Grocery,Maharashtra,691,1
2023-11-18,Flipkart,F1662,Electronics,Karnataka,3400,5
2023-11-18,Flipkart,F2116,Accessories,Rajasthan,748,1
2023-11-18,Flipkart,F3407,Clothes,Jharkhand,778,1
2023-11-18,Flipkart,F6976,Electronics,West Bengal,202,2
2023-11-18,Flipkart,F9764,Home Decor,Uttarakhand,2445,3
2023-11-18,Flipkart,F4070,Accessories,Andhra Pradesh,2601,3
2023-11-18,Flipkart,F1205,Clothes,Uttar Pradesh,796,1
2023-11-18,Flipkart,F2855,Clothes,Assam,711,3
2023-11-18,Flipkart,F5459,Clothes,Madhya Pradesh,2810,5
2023-11-18,Flipkart,F8106,Clothes,Chhattisgarh,3595,5
2023-11-18,Flipkart,F4258,Grocery,West Bengal,3820,4
2023-11-18,Flipkart,F3097,Accessories,Chhattisgarh,150,1
2023-11-18,Flipkart,F5784,Clothes,West Bengal,318,1
2023-11-18,Flipkart,F2843,Home Decor,Assam,3935,5
2023-11-18,Flipkart,F9117,Electronics,Rajasthan,1569,3
2023-11-18,Flipkart,F9541,Electronics,Rajasthan,2512,4
2023-11-18,Flipkart,F3339,Home Decor,West Bengal,452,1
2023-11-18,Flipkart,F6475,Accessories,Uttar Pradesh,277,1
2023-11-18,Flipkart,F6434,Electronics,Madhya Pradesh,2688,3
2023-11-18,Flipkart,F2302,Grocery,Chhattisgarh,1192,2
2023-11-18,Flipkart,F4059,Electronics,Kerala,4760,5
2023-11-18,Flipkart,F1936,Home Decor,Madhya Pradesh,1854,3
2023-11-18,Flipkart,F8837,Electronics,Delhi,2315,5
2023-11-18,Flipkart,F5150,Clothes,Karnataka,378,2
2023-11-18,Flipkart,F4455,Grocery,West Bengal,2733,3
2023-11-18,Flipkart,F3133,Grocery,Telangana,2380,5
2023-11-18,Flipkart,F3884,Clothes,Jharkhand,2096,4
2023-11-18,Flipkart,F6004,Grocery,Gujarat,3345,5
2023-11-19,Flipkart,F5920,Accessories,Uttarakhand,1885,5
2023-11-19,Flipkart,F4426,Home Decor,West Bengal,2895,3
2023-11-19,Flipkart,F6645,Grocery,Gujarat,4920,5
2023-11-19,Flipkart,F8618,Grocery,Uttar Pradesh,4405,5
2023-11-19,Flipkart,F6533,Accessories,Delhi,1020,2
2023-11-19,Flipkart,F5195,Home Decor,Madhya Pradesh,670,5
2023-11-19,Flipkart,F4182,Grocery,Karnataka,577,1
2023-11-19,Flipkart,F2032,Accessories,Rajasthan,944,1
2023-11-19,Flipkart,F1115,Home Decor,Haryana,1302,3
2023-11-19,Flipkart,F8771,Grocery,Chhattisgarh,2475,5
2023-11-19,Flipkart,F2394,Grocery,Madhya Pradesh,4540,5
2023-11-19,Flipkart,F3374,Grocery,Haryana,867,3
2023-11-19,Flipkart,F6977,Clothes,Chhattisgarh,975,3
2023-11-19,Flipkart,F2718,Grocery,Telangana,816,4
2023-11-19,Flipkart,F5152,Grocery,Uttar Pradesh,270,1
2023-11-19,Flipkart,F8364,Electronics,West Bengal,1698,3
2023-11-19,Flipkart,F8573,Clothes,Rajasthan,671,1
2023-11-19,Flipkart,F2574,Clothes,Rajasthan,778,2
2023-11-19,Flipkart,F4053,Clothes,Kerala,2742,3
2023-11-19,Flipkart,F4016,Electronics,Haryana,1365,3
2023-11-19,Flipkart,F5452,Clothes,Haryana,752,4
2023-11-19,Flipkart,F9087,Clothes,Bihar,698,1
2023-11-19,Flipkart,F5284,Clothes,Jharkhand,1324,4
2023-11-19,Flipkart,F1884,Grocery,Madhya Pradesh,2292,4
2023-11-19,Flipkart,F3441,Clothes,Chhattisgarh,980,4
2023-11-20,Flipkart,F1292,Clothes,Karnataka,2502,3
2023-11-20,Flipkart,F2259,Clothes,Uttarakhand,1596,4
2023-11-20,Flipkart,F5961,Accessories,Uttar Pradesh,132,1
2023-11-20,Flipkart,F5796,Home Decor,Bihar,1066,2
2023-11-20,Flipkart,F6471,Electronics,Bihar,1068,3
2023-11-20,Flipkart,F9987,Home Decor,Tamil Nadu,154,1
2023-11-20,Flipkart,F2505,Grocery,Telangana,1512,3
2023-11-20,Flipkart,F5319,Clothes,Kerala,1274,2
2023-11-20,Flipkart,F4457,Home Decor,Odisha,1336,2
2023-11-20,Flipkart,F4279,Accessories,Kerala,299,1
2023-11-20,Flipkart,F1087,Clothes,Haryana,3640,4
2023-11-20,Flipkart,F5658,Electronics,Maharashtra,528,2
2023-11-20,Flipkart,F8668,Grocery,Madhya Pradesh,3628,4
2023-11-20,Flipkart,F7870,Home Decor,Uttarakhand,611,1
2023-11-20,Flipkart,F4783,Accessories,Odisha,548,1
2023-11-20,Flipkart,F7297,Clothes,Delhi,3684,4
2023-11-20,Flipkart,F2308,Clothes,Punjab,1983,3
2023-11-20,Flipkart,F6125,Home Decor,Uttar Pradesh,661,1
2023-11-20,Flipkart,F1522,Electronics,Haryana,269,1
2023-11-20,Flipkart,F6085,Grocery,Telangana,950,2
2023-11-20,Flipkart,F4978,Clothes,Kerala,516,4
2023-11-20,Flipkart,F9403,Electronics,Rajasthan,1779,3
2023-11-20,Flipkart,F9507,Accessories,Punjab,3975,5
2023-11-20,Flipkart,F1693,Grocery,Karnataka,256,2
2023-11-20,Flipkart,F6371,Home Decor,Madhya Pradesh,493,1
2023-11-20,Flipkart,F7243,Grocery,Uttar Pradesh,2265,3
2023-11-20,Flipkart,F2440,Accessories,Telangana,588,1
2023-11-20,Flipkart,F4784,Home Decor,Telangana,2868,3
2023-11-20,Flipkart,F7149,Accessories,Kerala,440,1
2023-11-20,Flipkart,F8278,Grocery,Odisha,3840,5
2023-11-20,Flipkart,F8565,Electronics,Karnataka,1606,2
2023-11-20,Flipkart,F4532,Accessories,Odisha,1078,2
2023-11-20,Flipkart,F7854,Electronics,Odisha,594,2
2023-11-20,Flipkart,F8533,Clothes,Kerala,274,2
2023-11-20,Flipkart,F4662,Electronics,Telangana,2345,5
2023-11-20,Flipkart,F5043,Clothes,Rajasthan,3532,4
2023-11-20,Flipkart,F4416,Clothes,Odisha,3016,4
2023-11-21,Flipkart,F7475,Clothes,Punjab,597,3
2023-11-21,Flipkart,F2792,Clothes,Telangana,705,5
2023-11-21,Flipkart,F9305,Clothes,Andhra Pradesh,4710,5
2023-11-21,Flipkart,F4820,Home Decor,Odisha,248,2
2023-11-21,Flipkart,F8202,Home Decor,Karnataka,556,1
2023-11-21,Flipkart,F3995,Grocery,Kerala,161,1
2023-11-21,Flipkart,F6727,Home Decor,Uttarakhand,1302,2
2023-11-21,Flipkart,F8023,Grocery,Telangana,1164,2
2023-11-21,Flipkart,F3538,Grocery,Rajasthan,4895,5
2023-11-21,Flipkart,F1774,Clothes,Uttarakhand,1108,4
2023-11-21,Flipkart,F9893,Grocery,Haryana,1810,5
2023-11-21,Flipkart,F3117,Electronics,Jharkhand,436,1
2023-11-21,Flipkart,F9937,Home Decor,Uttarakhand,2907,3
2023-11-21,Flipkart,F2021,Grocery,Punjab,2785,5
2023-11-21,Flipkart,F6776,Electronics,Odisha,274,1
2023-11-21,Flipkart,F1410,Clothes,West Bengal,619,1
2023-11-21,Flipkart,F8609,Accessories,Kerala,657,3
2023-11-21,Flipkart,F6038,Electronics,Haryana,783,1
2023-11-21,Flipkart,F8427,Accessories,Assam,2000,5
2023-11-21,Flipkart,F9789,Clothes,Gujarat,110,1
2023-11-21,Flipkart,F4677,Clothes,Gujarat,3085,5
2023-11-21,Flipkart,F8212,Electronics,Kerala,2512,4
2023-11-21,Flipkart,F2468,Home Decor,Chhattisgarh,1954,2
2023-11-21,Flipkart,F4926,Accessories,Kerala,2025,5
2023-11-21,Flipkart,F6739,Accessories,Uttar Pradesh,664,2
2023-11-21,Flipkart,F6855,Clothes,Kerala,443,1
2023-11-21,Flipkart,F7170,Clothes,Rajasthan,1330,2
2023-11-22,Flipkart,F6837,Accessories,Telangana,1680,5
2023-11-22,Flipkart,F9495,Home Decor,Kerala,1536,4
2023-11-22,Flipkart,F7165,Grocery,Andhra Pradesh,261,1
2023-11-22,Flipkart,F4354,Home Decor,Rajasthan,531,3
2023-11-22,Flipkart,F1666,Clothes,Uttar Pradesh,1674,3
2023-11-22,Flipkart,F7676,Electronics,Assam,962,1
2023-11-22,Flipkart,F8575,Clothes,Uttarakhand,2735,5
2023-11-22,Flipkart,F7444,Home Decor,Kerala,3752,4
2023-11-22,Flipkart,F8619,Accessories,Andhra Pradesh,1890,3
2023-11-22,Flipkart,F2465,Electronics,Gujarat,1344,2
2023-11-22,Flipkart,F1532,Grocery,Punjab,2736,3
2023-11-22,Flipkart,F1884,Clothes,Odisha,1365,3
2023-11-22,Flipkart,F1604,Accessories,Maharashtra,1952,2
2023-11-22,Flipkart,F2952,Clothes,Assam,4210,5
2023-11-22,Flipkart,F3054,Home Decor,Telangana,2876,4
2023-11-22,Flipkart,F8289,Grocery,Jharkhand,3175,5
2023-11-22,Flipkart,F1587,Clothes,Odisha,985,1
2023-11-22,Flipkart,F6245,Accessories,Bihar,807,1
2023-11-22,Flipkart,F9416,Accessories,Gujarat,1269,3
2023-11-22,Flipkart,F8877,Electronics,Odisha,870,1
2023-11-22,Flipkart,F9148,Home Decor,Bihar,1080,2
2023-11-22,Flipkart,F2607,Clothes,Bihar,2976,4
2023-11-22,Flipkart,F4767,Accessories,Odisha,164,1
2023-11-22,Flipkart,F7142,Grocery,Odisha,1818,2
2023-11-22,Flipkart,F5525,Grocery,Delhi,1196,4
2023-11-22,Flipkart,F2115,Electronics,Uttarakhand,1990,2
2023-11-22,Flipkart,F1549,Electronics,Andhra Pradesh,310,2
2023-11-22,Flipkart,F1314,Home Decor,Punjab,739,1
2023-11-22,Flipkart,F3075,Electronics,Haryana,875,1
2023-11-23,Flipkart,F9117,Electronics,West Bengal,1956,3
2023-11-23,Flipkart,F8279,Grocery,Punjab,890,5
2023-11-23,Flipkart,F9064,Clothes,Odisha,855,1
2023-11-23,Flipkart,F3348,Grocery,Rajasthan,3070,5
2023-11-23,Flipkart,F1416,Clothes,Delhi,726,3
2023-11-23,Flipkart,F5466,Home Decor,Chhattisgarh,366,3
2023-11-23,Flipkart,F2481,Grocery,Bihar,891,3
2023-11-23,Flipkart,F3024,Electronics,Andhra Pradesh,2493,3
2023-11-23,Flipkart,F2617,Grocery,Kerala,1200,5
2023-11-23,Flipkart,F7163,Clothes,Maharashtra,956,1
2023-11-23,Flipkart,F3889,Clothes,Jharkhand,2061,3
2023-11-23,Flipkart,F5181,Electronics,Uttar Pradesh,288,1
2023-11-23,Flipkart,F2516,Home Decor,Maharashtra,2736,4
2023-11-23,Flipkart,F2441,Electronics,Uttar Pradesh,1527,3
2023-11-23,Flipkart,F5213,Home Decor,West Bengal,1318,2
2023-11-23,Flipkart,F1979,Clothes,Rajasthan,1205,5
2023-11-23,Flipkart,F8053,Clothes,Odisha,809,1
2023-11-23,Flipkart,F7206,Grocery,Jharkhand,3500,5
2023-11-23,Flipkart,F9615,Home Decor,Kerala,874,1
2023-11-23,Flipkart,F9694,Clothes,Madhya Pradesh,1325,5
2023-11-23,Flipkart,F1695,Home Decor,Delhi,379,1
2023-11-23,Flipkart,F7515,Clothes,Assam,2504,4
2023-11-23,Flipkart,F7702,Electronics,Tamil Nadu,2448,4
2023-11-23,Flipkart,F6383,Home Decor,Odisha,2228,4
2023-11-23,Flipkart,F3833,Electronics,Punjab,3292,4
2023-11-23,Flipkart,F2421,Grocery,Chhattisgarh,1434,2
2023-11-23,Flipkart,F2534,Home Decor,Haryana,3180,5
2023-11-23,Flipkart,F3271,Clothes,Odisha,1300,2
2023-11-23,Flipkart,F6605,Clothes,Telangana,4815,5
2023-11-23,Flipkart,F5682,Electronics,Maharashtra,920,4
2023-11-23,Flipkart,F1514,Electronics,Odisha,2930,5
2023-11-23,Flipkart,F7039,Home Decor,Uttar Pradesh,848,1
2023-11-23,Flipkart,F2255,Clothes,Punjab,2412,3
2023-11-23,Flipkart,F1679,Electronics,Assam,569,1
2023-11-23,Flipkart,F5530,Grocery,Kerala,4745,5
2023-11-23,Flipkart,F8651,Grocery,Kerala,1322,2
2023-11-24,Flipkart,F1758,Electronics,Bihar,874,2
2023-11-24,Flipkart,F8113,Home Decor,Chhattisgarh,2168,4
2023-11-24,Flipkart,F3604,Accessories,Delhi,1970,5
2023-11-24,Flipkart,F2443,Clothes,Bihar,1436,2
2023-11-24,Flipkart,F4513,Grocery,Karnataka,468,4
2023-11-24,Flipkart,F7138,Electronics,Delhi,4490,5
2023-11-24,Flipkart,F9321,Home Decor,Maharashtra,3175,5
2023-11-24,Flipkart,F2178,Clothes,Gujarat,2816,4
2023-11-24,Flipkart,F3558,Grocery,Tamil Nadu,972,1
2023-11-24,Flipkart,F5333,Electronics,Jharkhand,4055,5
2023-11-24,Flipkart,F2933,Clothes,Uttar Pradesh,486,2
2023-11-24,Flipkart,F6048,Clothes,Punjab,768,1
2023-11-24,Flipkart,F1528,Home Decor,Karnataka,1707,3
2023-11-24,Flipkart,F9273,Home Decor,Kerala,728,2
2023-11-24,Flipkart,F2015,Grocery,Jharkhand,336,2
2023-11-24,Flipkart,F1372,Electronics,Chhattisgarh,2187,3
2023-11-24,Flipkart,F5776,Electronics,Bihar,1730,5
2023-11-24,Flipkart,F8988,Home Decor,Uttarakhand,2277,3
2023-11-24,Flipkart,F6631,Home Decor,Jharkhand,1924,4
2023-11-24,Flipkart,F5755,Accessories,West Bengal,472,1
2023-11-24,Flipkart,F8183,Accessories,Odisha,617,1
2023-11-24,Flipkart,F5016,Clothes,Odisha,3135,5
2023-11-24,Flipkart,F6628,Electronics,Maharashtra,2208,3
2023-11-24,Flipkart,F5097,Electronics,Uttarakhand,310,2
2023-11-24,Flipkart,F9260,Grocery,Chhattisgarh,756,1
2023-11-24,Flipkart,F1068,Grocery,Uttar Pradesh,1910,2
2023-11-24,Flipkart,F2472,Accessories,Delhi,1345,5
2023-11-24,Flipkart,F3526,Accessories,Andhra Pradesh,1912,4
2023-11-24,Flipkart,F3555,Clothes,Rajasthan,3080,5
2023-11-24,Flipkart,F2469,Electronics,Rajasthan,2532,4
2023-11-24,Flipkart,F9526,Grocery,Kerala,2574,3
2023-11-24,Flipkart,F1519,Home Decor,Gujarat,2004,4
2023-11-24,Flipkart,F8718,Accessories,Assam,3804,4
2023-11-24,Flipkart,F5658,Grocery,Andhra Pradesh,1632,4
2023-11-24,Flipkart,F1740,Electronics,Karnataka,2260,5
2023-11-24,Flipkart,F5608,Home Decor,Bihar,2874,3
2023-11-24,Flipkart,F5436,Home Decor,Kerala,438,2
2023-11-25,Flipkart,F8822,Home Decor,Delhi,615,3
2023-11-25,Flipkart,F8597,Grocery,Punjab,1287,3
2023-11-25,Flipkart,F2062,Grocery,Chhattisgarh,561,1
2023-11-25,Flipkart,F4388,Grocery,Gujarat,3968,4
2023-11-25,Flipkart,F6485,Accessories,Madhya Pradesh,1020,5
2023-11-25,Flipkart,F7206,Accessories,Gujarat,3452,4
2023-11-25,Flipkart,F4878,Electronics,Uttar Pradesh,554,1
2023-11-25,Flipkart,F6287,Clothes,Bihar,325,1
2023-11-25,Flipkart,F7486,Clothes,Jharkhand,1114,2
2023-11-25,Flipkart,F6327,Electronics,Delhi,2840,5
2023-11-25,Flipkart,F2899,Accessories,Delhi,1584,4
2023-11-25,Flipkart,F6662,Electronics,Rajasthan,561,1
2023-11-25,Flipkart,F9131,Electronics,Delhi,1812,2
2023-11-25,Flipkart,F5114,Accessories,Bihar,582,1
2023-11-25,Flipkart,F9922,Electronics,Uttarakhand,3384,4
2023-11-25,Flipkart,F6222,Grocery,Uttar Pradesh,318,2
2023-11-25,Flipkart,F5192,Accessories,Bihar,238,1
2023-11-25,Flipkart,F5902,Home Decor,Assam,717,3
2023-11-25,Flipkart,F2903,Grocery,Maharashtra,156,1
2023-11-25,Flipkart,F4727,Electronics,Odisha,3240,4
2023-11-25,Flipkart,F1612,Clothes,Bihar,357,3
2023-11-25,Flipkart,F1620,Clothes,Haryana,1436,2
2023-11-25,Flipkart,F6475,Electronics,Gujarat,1485,5
2023-11-25,Flipkart,F2844,Grocery,Rajasthan,1980,5
2023-11-25,Flipkart,F5625,Electronics,Kerala,1317,3
2023-11-25,Flipkart,F7885,Clothes,Tamil Nadu,4515,5
2023-11-25,Flipkart,F3981,Accessories,Punjab,4580,5
2023-11-25,Flipkart,F1960,Accessories,Andhra Pradesh,1220,2
2023-11-25,Flipkart,F4043,Home Decor,Delhi,1490,5
2023-11-25,Flipkart,F3480,Home Decor,Odisha,2880,5
2023-11-26,Flipkart,F8979,Grocery,Haryana,1942,2
2023-11-26,Flipkart,F1737,Grocery,Maharashtra,1436,4
2023-11-26,Flipkart,F7209,Home Decor,Uttarakhand,1431,3
2023-11-26,Flipkart,F7373,Grocery,Jharkhand,2673,3
2023-11-26,Flipkart,F5677,Clothes,West Bengal,179,1
2023-11-26,Flipkart,F7898,Home Decor,Punjab,1696,2
2023-11-26,Flipkart,F4917,Clothes,Bihar,1352,4
2023-11-26,Flipkart,F1883,Accessories,Karnataka,586,1
2023-11-26,Flipkart,F5383,Home Decor,Tamil Nadu,3304,4
2023-11-26,Flipkart,F6995,Accessories,Madhya Pradesh,2456,4
2023-11-26,Flipkart,F6411,Accessories,Gujarat,351,3
2023-11-26,Flipkart,F4401,Accessories,Uttarakhand,2718,3
2023-11-26,Flipkart,F4410,Grocery,West Bengal,1797,3
2023-11-26,Flipkart,F7270,Home Decor,Gujarat,1732,4
2023-11-26,Flipkart,F9205,Accessories,Tamil Nadu,1674,2
2023-11-26,Flipkart,F5384,Grocery,Delhi,678,3
2023-11-26,Flipkart,F5437,Electronics,Maharashtra,1850,2
2023-11-26,Flipkart,F6452,Clothes,Telangana,1326,3
2023-11-26,Flipkart,F7939,Clothes,Karnataka,1456,4
2023-11-26,Flipkart,F2574,Electronics,Odisha,612,3
2023-11-26,Flipkart,F2847,Grocery,Telangana,1530,2
2023-11-26,Flipkart,F6977,Grocery,Haryana,500,2
2023-11-26,Flipkart,F9210,Home Decor,Tamil Nadu,3080,4
2023-11-26,Flipkart,F9561,Clothes,Uttarakhand,2116,4
2023-11-26,Flipkart,F1485,Electronics,Jharkhand,1728,4
2023-11-26,Flipkart,F2863,Home Decor,Telangana,3896,4
2023-11-26,Flipkart,F6473,Grocery,Bihar,606,1
2023-11-26,Flipkart,F1691,Grocery,Maharashtra,716,1
2023-11-26,Flipkart,F5497,Grocery,Assam,627,3
2023-11-26,Flipkart,F2531,Electronics,Uttar Pradesh,115,1
2023-11-26,Flipkart,F2919,Electronics,Uttar Pradesh,659,1
2023-11-26,Flipkart,F9830,Accessories,Madhya Pradesh,1145,5
2023-11-27,Flipkart,F8165,Home Decor,Maharashtra,174,1
2023-11-27,Flipkart,F7434,Grocery,Madhya Pradesh,2790,5
2023-11-27,Flipkart,F4687,Accessories,Delhi,1510,2
2023-11-27,Flipkart,F9592,Grocery,Odisha,1134,2
2023-11-27,Flipkart,F8922,Grocery,Madhya Pradesh,712,4
2023-11-27,Flipkart,F1623,Clothes,Odisha,147,1
2023-11-27,Flipkart,F4186,Grocery,Maharashtra,4460,5
2023-11-27,Flipkart,F9511,Electronics,Rajasthan,4635,5
2023-11-27,Flipkart,F1690,Electronics,Tamil Nadu,1982,2
2023-11-27,Flipkart,F4729,Grocery,Gujarat,289,1
2023-11-27,Flipkart,F3356,Electronics,Maharashtra,728,2
2023-11-27,Flipkart,F3589,Electronics,Tamil Nadu,760,4
2023-11-27,Flipkart,F5732,Home Decor,Madhya Pradesh,2345,5
2023-11-27,Flipkart,F9330,Grocery,Maharashtra,570,2
2023-11-27,Flipkart,F4513,Grocery,Andhra Pradesh,1104,3
2023-11-27,Flipkart,F6306,Accessories,Kerala,4785,5
2023-11-27,Flipkart,F3392,Accessories,Odisha,1608,4
2023-11-27,Flipkart,F8868,Grocery,Kerala,559,1
