date,platform,product_id,category,state,sales,quantity
2023-11-13,Amazon,A7380,Grocery,Madhya Pradesh,3012,4
2023-11-13,Amazon,A8342,Electronics,Andhra Pradesh,512,4
2023-11-13,Amazon,A7655,Electronics,Karnataka,1186,2
2023-11-13,Amazon,A5147,Electronics,Punjab,1692,2
2023-11-13,Amazon,A7151,Home Decor,Andhra Pradesh,2034,3
2023-11-13,Amazon,A7557,Electronics,Uttarakhand,915,1
2023-11-13,Amazon,A4178,Grocery,Haryana,1776,4
2023-11-13,Amazon,A2979,Home Decor,Uttar Pradesh,894,3
2023-11-13,Amazon,A6428,Grocery,Uttar Pradesh,2260,5
2023-11-13,Amazon,A1515,Clothes,Jharkhand,546,1
2023-11-13,Amazon,A2153,Home Decor,Madhya Pradesh,657,1
2023-11-13,Amazon,A7631,Home Decor,Tamil Nadu,530,2
2023-11-13,Amazon,A5217,Accessories,West Bengal,732,2
2023-11-13,Amazon,A4845,Grocery,Telangana,684,4
2023-11-13,Amazon,A5841,Clothes,Kerala,2480,5
2023-11-13,Amazon,A7962,Electronics,Gujarat,476,2
2023-11-13,Amazon,A8071,Home Decor,Uttarakhand,3752,4
2023-11-13,Amazon,A8244,Grocery,Punjab,2248,4
2023-11-13,Amazon,A2758,Accessories,Gujarat,774,1
2023-11-13,Amazon,A3841,Clothes,Rajasthan,1614,3
2023-11-13,Amazon,A2105,Clothes,Haryana,187,1
2023-11-13,Amazon,A3360,Home Decor,Haryana,1293,3
2023-11-13,Amazon,A5151,Clothes,Karnataka,912,2
2023-11-13,Amazon,A9841,Clothes,Maharashtra,3685,5
2023-11-13,Amazon,A3509,Clothes,Karnataka,1240,4
2023-11-14,Amazon,A4595,Accessories,Telangana,2388,3
2023-11-14,Amazon,A9417,Home Decor,Gujarat,1514,2
2023-11-14,Amazon,A7199,Accessories,Gujarat,1539,3
2023-11-14,Amazon,A8705,Grocery,Karnataka,456,1
2023-11-14,Amazon,A7682,Home Decor,Odisha,1528,2
2023-11-14,Amazon,A6525,Electronics,Punjab,1575,3
2023-11-14,Amazon,A2656,Clothes,Delhi,689,1
2023-11-14,Amazon,A9167,Home Decor,Delhi,992,4
2023-11-14,Amazon,A2293,Electronics,Jharkhand,488,1
2023-11-14,Amazon,A6411,Home Decor,Punjab,1160,4
2023-11-14,Amazon,A5770,Electronics,Rajasthan,192,1
2023-11-14,Amazon,A1600,Accessories,Bihar,879,1
2023-11-14,Amazon,A7061,Accessories,Rajasthan,1256,2
2023-11-14,Amazon,A5397,Accessories,Odisha,116,1
2023-11-14,Amazon,A1770,Clothes,Madhya Pradesh,442,1
2023-11-14,Amazon,A8701,Accessories,Madhya Pradesh,2307,3
2023-11-14,Amazon,A3463,Electronics,Rajasthan,753,3
2023-11-14,Amazon,A3145,Clothes,Chhattisgarh,665,1
2023-11-14,Amazon,A7728,Electronics,Delhi,892,2
2023-11-14,Amazon,A2263,Electronics,Rajasthan,2912,4
2023-11-15,Amazon,A3909,Grocery,Jharkhand,4000,4
2023-11-15,Amazon,A8373,Home Decor,Rajasthan,1148,4
2023-11-15,Amazon,A6196,Accessories,Kerala,4640,5
2023-11-15,Amazon,A6220,Accessories,Gujarat,1192,4
2023-11-15,Amazon,A4589,Home Decor,Uttar Pradesh,948,4
2023-11-15,Amazon,A2628,Home Decor,Assam,1036,2
2023-11-15,Amazon,A1650,Grocery,Uttarakhand,276,1
2023-11-15,Amazon,A9185,Grocery,Jharkhand,888,2
2023-11-15,Amazon,A9067,Accessories,Tamil Nadu,2905,5
2023-11-15,Amazon,A3729,Grocery,Bihar,3036,4
2023-11-15,Amazon,A7864,Home Decor,Odisha,1532,4
2023-11-15,Amazon,A7655,Electronics,Odisha,1552,4
2023-11-15,Amazon,A2167,Clothes,Andhra Pradesh,2524,4
2023-11-15,Amazon,A8413,Electronics,Madhya Pradesh,3740,4
2023-11-15,Amazon,A4450,Electronics,West Bengal,900,1
2023-11-15,Amazon,A7765,Grocery,Madhya Pradesh,630,1
2023-11-15,Amazon,A6452,Grocery,Telangana,545,1
2023-11-15,Amazon,A9905,Clothes,Uttar Pradesh,332,1
2023-11-15,Amazon,A8653,Electronics,Haryana,840,2
2023-11-15,Amazon,A4171,Accessories,Karnataka,2190,5
2023-11-15,Amazon,A5820,Grocery,Maharashtra,2328,3
2023-11-15,Amazon,A5639,Clothes,Chhattisgarh,1236,2
2023-11-15,Amazon,A4741,Home Decor,Maharashtra,3044,4
2023-11-15,Amazon,A6511,Electronics,Odisha,307,1
2023-11-15,Amazon,A8462,Home Decor,Andhra Pradesh,3064,4
2023-11-16,Amazon,A4112,Home Decor,Tamil Nadu,1360,5
2023-11-16,Amazon,A8878,Home Decor,Odisha,1353,3
2023-11-16,Amazon,A7926,Grocery,Telangana,890,1
2023-11-16,Amazon,A8721,Accessories,Madhya Pradesh,1418,2
2023-11-16,Amazon,A5654,Electronics,Uttar Pradesh,2664,3
2023-11-16,Amazon,A3885,Accessories,Karnataka,1890,5
2023-11-16,Amazon,A6957,Home Decor,West Bengal,1220,2
2023-11-16,Amazon,A3251,Electronics,Rajasthan,540,3
2023-11-16,Amazon,A4670,Electronics,Rajasthan,2635,5
2023-11-16,Amazon,A8828,Electronics,Kerala,780,1
2023-11-16,Amazon,A5632,Electronics,Andhra Pradesh,2100,4
2023-11-16,Amazon,A6732,Electronics,Assam,861,1
2023-11-16,Amazon,A7937,Home Decor,Gujarat,1928,2
2023-11-16,Amazon,A9512,Clothes,Bihar,2322,3
2023-11-16,Amazon,A1510,Electronics,Kerala,835,5
2023-11-16,Amazon,A8269,Clothes,Gujarat,3156,4
2023-11-16,Amazon,A1123,Accessories,West Bengal,458,1
2023-11-16,Amazon,A9469,Clothes,Bihar,478,1
2023-11-16,Amazon,A1211,Accessories,West Bengal,600,5
2023-11-16,Amazon,A5034,Home Decor,Assam,598,2
2023-11-16,Amazon,A3847,Electronics,Chhattisgarh,630,2
2023-11-16,Amazon,A5090,Electronics,Rajasthan,516,4
2023-11-16,Amazon,A9999,Accessories,Punjab,546,3
2023-11-16,Amazon,A2632,Electronics,Kerala,127,1
2023-11-16,Amazon,A6042,Clothes,Gujarat,1275,5
2023-11-16,Amazon,A9765,Accessories,Rajasthan,992,4
2023-11-16,Amazon,A5950,Clothes,Uttar Pradesh,2667,3
2023-11-16,Amazon,A9194,Clothes,Assam,864,2
2023-11-16,Amazon,A6707,Electronics,Rajasthan,1554,3
2023-11-16,Amazon,A1101,Clothes,Andhra Pradesh,975,1
2023-11-16,Amazon,A8681,Home Decor,Andhra Pradesh,1500,3
2023-11-16,Amazon,A4472,Electronics,Gujarat,240,2
2023-11-16,Amazon,A3659,Electronics,Punjab,3036,4
2023-11-16,Amazon,A3453,Grocery,Odisha,1880,5
2023-11-16,Amazon,A5844,Accessories,Haryana,2050,5
2023-11-16,Amazon,A2628,Grocery,Delhi,540,4
2023-11-17,Amazon,A8397,Clothes,Tamil Nadu,120,1
2023-11-17,Amazon,A9942,Accessories,Odisha,1355,5
2023-11-17,Amazon,A9272,Clothes,Punjab,1290,3
2023-11-17,Amazon,A4886,Electronics,Gujarat,1518,2
2023-11-17,Amazon,A6507,Accessories,Rajasthan,1599,3
2023-11-17,Amazon,A3566,Grocery,Gujarat,277,1
2023-11-17,Amazon,A9210,Clothes,Punjab,1152,4
2023-11-17,Amazon,A5845,Home Decor,Maharashtra,558,1
2023-11-17,Amazon,A2746,Home Decor,Odisha,645,3
2023-11-17,Amazon,A8275,Accessories,Kerala,620,1
2023-11-17,Amazon,A2508,Accessories,Kerala,136,1
2023-11-17,Amazon,A1655,Grocery,Uttar Pradesh,606,1
2023-11-17,Amazon,A8547,Electronics,Chhattisgarh,178,1
2023-11-17,Amazon,A7229,Clothes,Tamil Nadu,595,5
2023-11-17,Amazon,A1593,Grocery,Haryana,3980,5
2023-11-17,Amazon,A3869,Accessories,West Bengal,941,1
2023-11-17,Amazon,A3157,Electronics,West Bengal,1145,5
2023-11-17,Amazon,A2899,Electronics,Uttar Pradesh,1719,3
2023-11-17,Amazon,A6169,Grocery,Tamil Nadu,118,1
2023-11-17,Amazon,A9634,Home Decor,Odisha,2000,5
2023-11-17,Amazon,A2972,Home Decor,Madhya Pradesh,1274,2
2023-11-17,Amazon,A8542,Home Decor,West Bengal,3125,5
2023-11-17,Amazon,A5341,Home Decor,West Bengal,1985,5
2023-11-17,Amazon,A4505,Accessories,West Bengal,756,2
2023-11-17,Amazon,A5061,Home Decor,Uttarakhand,970,2
2023-11-17,Amazon,A9080,Electronics,Haryana,873,3
2023-11-17,Amazon,A5843,Home Decor,West Bengal,2319,3
2023-11-17,Amazon,A8651,Home Decor,Tamil Nadu,614,2
2023-11-17,Amazon,A1448,Accessories,Punjab,2769,3
2023-11-17,Amazon,A9533,Home Decor,Assam,780,3
2023-11-17,Amazon,A6591,Electronics,Odisha,3600,5
2023-11-17,Amazon,A2442,Accessories,West Bengal,972,4
2023-11-18,Amazon,A9851,Clothes,Bihar,1566,3
2023-11-18,Amazon,A5556,Electronics,Bihar,972,2
2023-11-18,Amazon,A9596,Home Decor,Maharashtra,1540,5
2023-11-18,Amazon,A6791,Electronics,Madhya Pradesh,464,1
2023-11-18,Amazon,A7361,Clothes,Punjab,2382,3
2023-11-18,Amazon,A3059,Grocery,Jharkhand,3690,5
2023-11-18,Amazon,A1501,Accessories,Madhya Pradesh,2673,3
2023-11-18,Amazon,A8807,Accessories,Odisha,820,4
2023-11-18,Amazon,A6593,Accessories,Rajasthan,456,4
2023-11-18,Amazon,A7828,Electronics,Madhya Pradesh,2826,3
2023-11-18,Amazon,A1059,Accessories,Gujarat,2916,4
2023-11-18,Amazon,A7118,Accessories,Punjab,1252,2
2023-11-18,Amazon,A7056,Accessories,Chhattisgarh,3208,4
2023-11-18,Amazon,A8427,Clothes,Haryana,3420,4
2023-11-18,Amazon,A6432,Electronics,Delhi,2576,4
2023-11-18,Amazon,A6404,Grocery,Tamil Nadu,3352,4
2023-11-18,Amazon,A6232,Clothes,Gujarat,1152,2
2023-11-18,Amazon,A8519,Accessories,Rajasthan,664,4
2023-11-18,Amazon,A2750,Clothes,Uttarakhand,409,1
2023-11-18,Amazon,A4701,Clothes,West Bengal,1422,2
2023-11-18,Amazon,A8575,Grocery,Uttar Pradesh,3256,4
2023-11-18,Amazon,A4193,Grocery,Chhattisgarh,1988,2
2023-11-18,Amazon,A7560,Clothes,Rajasthan,1107,3
2023-11-18,Amazon,A4759,Electronics,Delhi,2735,5
2023-11-18,Amazon,A4809,Accessories,Kerala,440,4
2023-11-18,Amazon,A7085,Electronics,Maharashtra,649,1
2023-11-18,Amazon,A9380,Electronics,Uttarakhand,245,1
2023-11-18,Amazon,A5224,Home Decor,Kerala,1612,2
2023-11-18,Amazon,A2336,Clothes,Madhya Pradesh,2106,3
2023-11-18,Amazon,A8630,Grocery,Bihar,291,1
2023-11-18,Amazon,A2873,Electronics,Jharkhand,4770,5
2023-11-18,Amazon,A1419,Accessories,Punjab,2985,3
2023-11-18,Amazon,A8164,Home Decor,Delhi,1830,5
2023-11-18,Amazon,A5320,Electronics,Maharashtra,2133,3
2023-11-19,Amazon,A4743,Home Decor,Punjab,1444,4
2023-11-19,Amazon,A6196,Accessories,Chhattisgarh,897,3
2023-11-19,Amazon,A6954,Clothes,Uttarakhand,2665,5
2023-11-19,Amazon,A6251,Electronics,Madhya Pradesh,3172,4
2023-11-19,Amazon,A4641,Accessories,Haryana,772,1
2023-11-19,Amazon,A7453,Accessories,Madhya Pradesh,1428,2
2023-11-19,Amazon,A9906,Clothes,Odisha,772,4
2023-11-19,Amazon,A1676,Electronics,Karnataka,2700,4
2023-11-19,Amazon,A1235,Grocery,Kerala,1678,2
2023-11-19,Amazon,A1063,Electronics,Jharkhand,2180,5
2023-11-19,Amazon,A8142,Home Decor,Punjab,3752,4
2023-11-19,Amazon,A9721,Home Decor,Odisha,2404,4
2023-11-19,Amazon,A5637,Grocery,Madhya Pradesh,4010,5
2023-11-19,Amazon,A2924,Accessories,Chhattisgarh,1865,5
2023-11-19,Amazon,A5339,Grocery,Gujarat,584,2
2023-11-19,Amazon,A8010,Grocery,Kerala,101,1
2023-11-19,Amazon,A4718,Home Decor,Uttarakhand,1158,2
2023-11-19,Amazon,A7389,Electronics,West Bengal,2100,4
2023-11-19,Amazon,A8235,Home Decor,Gujarat,984,3
2023-11-19,Amazon,A3002,Home Decor,Bihar,1682,2
2023-11-19,Amazon,A2575,Clothes,Karnataka,941,1
2023-11-19,Amazon,A2968,Grocery,Assam,1988,4
2023-11-19,Amazon,A4090,Grocery,West Bengal,1180,4
2023-11-19,Amazon,A2542,Electronics,Delhi,852,1
2023-11-19,Amazon,A3090,Electronics,Assam,2992,4
2023-11-20,Amazon,A2754,Home Decor,Telangana,1692,4
2023-11-20,Amazon,A2923,Grocery,West Bengal,306,2
2023-11-20,Amazon,A8240,Clothes,Rajasthan,1224,3
2023-11-20,Amazon,A3882,Electronics,Jharkhand,3704,4
2023-11-20,Amazon,A3168,Clothes,Jharkhand,647,1
2023-11-20,Amazon,A8375,Accessories,Madhya Pradesh,452,4
2023-11-20,Amazon,A8066,Electronics,Bihar,645,5
2023-11-20,Amazon,A8334,Grocery,Andhra Pradesh,1662,3
2023-11-20,Amazon,A4221,Electronics,Chhattisgarh,2274,3
2023-11-20,Amazon,A8657,Accessories,Assam,3312,4
2023-11-20,Amazon,A9818,Electronics,Haryana,2735,5
2023-11-20,Amazon,A2298,Home Decor,Maharashtra,2877,3
2023-11-20,Amazon,A6268,Electronics,Jharkhand,550,2
2023-11-20,Amazon,A6129,Clothes,Rajasthan,4455,5
2023-11-20,Amazon,A6795,Electronics,Jharkhand,1314,2
2023-11-20,Amazon,A7004,Home Decor,Madhya Pradesh,295,1
2023-11-20,Amazon,A8275,Home Decor,West Bengal,1074,2
2023-11-20,Amazon,A3255,Home Decor,West Bengal,1640,5
2023-11-20,Amazon,A8005,Grocery,Chhattisgarh,115,1
2023-11-20,Amazon,A7057,Accessories,Uttarakhand,1116,4
2023-11-20,Amazon,A1333,Electronics,Maharashtra,3980,4
2023-11-20,Amazon,A3589,Grocery,Gujarat,2124,4
2023-11-20,Amazon,A2274,Clothes,West Bengal,1784,4
2023-11-20,Amazon,A4810,Electronics,Haryana,1548,2
2023-11-20,Amazon,A3605,Home Decor,Rajasthan,1356,2
2023-11-20,Amazon,A3011,Electronics,Jharkhand,2856,3
2023-11-20,Amazon,A7160,Accessories,Uttarakhand,308,1
2023-11-21,Amazon,A6500,Electronics,Madhya Pradesh,623,1
2023-11-21,Amazon,A7405,Grocery,Odisha,370,1
2023-11-21,Amazon,A4962,Accessories,Maharashtra,861,3
2023-11-21,Amazon,A1415,Grocery,Jharkhand,220,2
2023-11-21,Amazon,A3817,Clothes,Uttarakhand,3320,5
2023-11-21,Amazon,A2832,Accessories,Bihar,438,1
2023-11-21,Amazon,A3537,Clothes,Punjab,1893,3
2023-11-21,Amazon,A1008,Grocery,Rajasthan,2217,3
2023-11-21,Amazon,A4291,Accessories,Telangana,1988,2
2023-11-21,Amazon,A5664,Accessories,Rajasthan,334,2
2023-11-21,Amazon,A4118,Accessories,Andhra Pradesh,2244,4
2023-11-21,Amazon,A1675,Electronics,Madhya Pradesh,4750,5
2023-11-21,Amazon,A1516,Grocery,Kerala,2151,3
2023-11-21,Amazon,A8221,Grocery,Telangana,1146,3
2023-11-21,Amazon,A6872,Grocery,Tamil Nadu,1328,2
2023-11-21,Amazon,A7517,Electronics,Delhi,4470,5
2023-11-21,Amazon,A4825,Clothes,Bihar,1794,2
2023-11-21,Amazon,A3920,Electronics,Haryana,3180,4
2023-11-21,Amazon,A9899,Grocery,Karnataka,3235,5
2023-11-21,Amazon,A7726,Accessories,Haryana,3385,5
2023-11-21,Amazon,A4244,Home Decor,Gujarat,507,1
2023-11-21,Amazon,A3252,Grocery,Delhi,258,2
2023-11-21,Amazon,A1349,Accessories,Andhra Pradesh,701,1
2023-11-21,Amazon,A2579,Grocery,Madhya Pradesh,2320,5
2023-11-21,Amazon,A7681,Home Decor,Maharashtra,2523,3
2023-11-21,Amazon,A7220,Home Decor,Delhi,1200,5
2023-11-21,Amazon,A3691,Accessories,Uttar Pradesh,2031,3
2023-11-21,Amazon,A8618,Home Decor,Jharkhand,2930,5
2023-11-22,Amazon,A7763,Clothes,Punjab,2916,3
2023-11-22,Amazon,A5643,Home Decor,Tamil Nadu,2292,4
2023-11-22,Amazon,A7994,Clothes,Uttar Pradesh,4475,5
2023-11-22,Amazon,A4793,Accessories,Andhra Pradesh,2934,3
2023-11-22,Amazon,A1457,Electronics,Haryana,500,5
2023-11-22,Amazon,A1193,Grocery,Delhi,2910,5
2023-11-22,Amazon,A8901,Electronics,Uttar Pradesh,1779,3
2023-11-22,Amazon,A1716,Clothes,Punjab,424,2
2023-11-22,Amazon,A7239,Clothes,Uttarakhand,2060,4
2023-11-22,Amazon,A8391,Grocery,Assam,712,4
2023-11-22,Amazon,A4922,Accessories,Kerala,2220,4
2023-11-22,Amazon,A8833,Electronics,Tamil Nadu,2871,3
2023-11-22,Amazon,A2289,Electronics,Rajasthan,494,1
2023-11-22,Amazon,A8133,Electronics,Chhattisgarh,2619,3
2023-11-22,Amazon,A4593,Home Decor,Andhra Pradesh,1094,2
2023-11-22,Amazon,A9184,Home Decor,Andhra Pradesh,2564,4
2023-11-22,Amazon,A5388,Accessories,Jharkhand,2200,4
2023-11-22,Amazon,A4273,Home Decor,Gujarat,227,1
2023-11-22,Amazon,A7888,Electronics,West Bengal,1764,4
2023-11-22,Amazon,A6714,Electronics,Telangana,456,2
2023-11-22,Amazon,A4310,Accessories,Assam,1728,4
2023-11-22,Amazon,A9404,Grocery,Uttarakhand,2733,3
2023-11-22,Amazon,A8446,Home Decor,Chhattisgarh,756,3
2023-11-22,Amazon,A9942,Grocery,Punjab,2463,3
2023-11-22,Amazon,A6392,Accessories,Madhya Pradesh,4750,5
2023-11-22,Amazon,A8869,Clothes,Rajasthan,2718,3
2023-11-23,Amazon,A9649,Grocery,Assam,880,5
2023-11-23,Amazon,A4066,Home Decor,Gujarat,242,2
2023-11-23,Amazon,A1064,Clothes,Maharashtra,1608,2
2023-11-23,Amazon,A6836,Accessories,Odisha,2172,4
2023-11-23,Amazon,A1084,Home Decor,Rajasthan,414,2
2023-11-23,Amazon,A7443,Clothes,Bihar,2718,3
2023-11-23,Amazon,A2907,Home Decor,West Bengal,680,1
2023-11-23,Amazon,A4756,Electronics,Maharashtra,2124,3
2023-11-23,Amazon,A7070,Grocery,Tamil Nadu,567,1
2023-11-23,Amazon,A4452,Home Decor,Telangana,884,2
2023-11-23,Amazon,A5332,Home Decor,Telangana,2973,3
2023-11-23,Amazon,A6778,Grocery,Kerala,1766,2
2023-11-23,Amazon,A8349,Accessories,Chhattisgarh,508,2
2023-11-23,Amazon,A2989,Accessories,Chhattisgarh,3545,5
2023-11-23,Amazon,A7525,Electronics,Delhi,2015,5
2023-11-23,Amazon,A4047,Electronics,Bihar,3744,4
2023-11-23,Amazon,A1142,Grocery,Uttar Pradesh,1315,5
2023-11-23,Amazon,A1913,Accessories,Bihar,272,2
2023-11-23,Amazon,A1429,Home Decor,Assam,896,1
2023-11-23,Amazon,A5238,Accessories,Andhra Pradesh,316,2
2023-11-23,Amazon,A6051,Grocery,Assam,1905,5
2023-11-24,Amazon,A7160,Electronics,Uttarakhand,3080,5
2023-11-24,Amazon,A9017,Clothes,Jharkhand,342,1
2023-11-24,Amazon,A7540,Electronics,Madhya Pradesh,329,1
2023-11-24,Amazon,A6398,Accessories,Karnataka,616,4
2023-11-24,Amazon,A7881,Accessories,Haryana,1032,2
2023-11-24,Amazon,A4869,Clothes,Rajasthan,2630,5
2023-11-24,Amazon,A9493,Grocery,West Bengal,1916,4
2023-11-24,Amazon,A6177,Clothes,Bihar,4455,5
2023-11-24,Amazon,A8907,Clothes,Karnataka,384,1
2023-11-24,Amazon,A9614,Electronics,Andhra Pradesh,2880,5
2023-11-24,Amazon,A4937,Electronics,Uttarakhand,4855,5
2023-11-24,Amazon,A4565,Accessories,Uttar Pradesh,938,1
2023-11-24,Amazon,A7649,Grocery,Jharkhand,3496,4
2023-11-24,Amazon,A4754,Home Decor,Punjab,2990,5
2023-11-24,Amazon,A1007,Grocery,Haryana,4945,5
2023-11-24,Amazon,A4467,Home Decor,West Bengal,1766,2
2023-11-24,Amazon,A8655,Grocery,Tamil Nadu,2214,3
2023-11-24,Amazon,A5792,Home Decor,Punjab,2596,4
2023-11-24,Amazon,A3414,Accessories,Haryana,1260,3
2023-11-24,Amazon,A4271,Home Decor,Assam,671,1
2023-11-25,Amazon,A3425,Clothes,Rajasthan,940,2
2023-11-25,Amazon,A9622,Electronics,Tamil Nadu,366,3
2023-11-25,Amazon,A4755,Clothes,Madhya Pradesh,930,1
2023-11-25,Amazon,A7460,Home Decor,Karnataka,3030,5
2023-11-25,Amazon,A4240,Grocery,Uttar Pradesh,3680,5
2023-11-25,Amazon,A6463,Home Decor,Andhra Pradesh,2652,3
2023-11-25,Amazon,A4696,Accessories,Punjab,2649,3
2023-11-25,Amazon,A2317,Home Decor,Bihar,404,2
2023-11-25,Amazon,A8001,Accessories,Karnataka,680,5
2023-11-25,Amazon,A4413,Home Decor,Bihar,376,2
2023-11-25,Amazon,A2796,Electronics,Uttarakhand,605,5
2023-11-25,Amazon,A4867,Grocery,Haryana,1509,3
2023-11-25,Amazon,A8978,Accessories,Tamil Nadu,1076,2
2023-11-25,Amazon,A6139,Grocery,Delhi,603,3
2023-11-25,Amazon,A6749,Grocery,Jharkhand,3540,4
2023-11-25,Amazon,A5628,Home Decor,Punjab,1708,4
2023-11-25,Amazon,A7731,Clothes,Maharashtra,945,1
2023-11-25,Amazon,A9885,Grocery,Andhra Pradesh,1128,3
2023-11-25,Amazon,A1106,Grocery,Bihar,1098,3
2023-11-25,Amazon,A5383,Electronics,Tamil Nadu,2108,4
2023-11-25,Amazon,A9127,Home Decor,Karnataka,1384,2
2023-11-25,Amazon,A3214,Accessories,West Bengal,1836,2
2023-11-25,Amazon,A5258,Grocery,Uttarakhand,648,1
2023-11-25,Amazon,A9492,Accessories,Tamil Nadu,864,1
2023-11-25,Amazon,A4863,Home Decor,Madhya Pradesh,1662,3
2023-11-25,Amazon,A8766,Grocery,Punjab,2721,3
2023-11-25,Amazon,A4210,Accessories,Punjab,1550,2
2023-11-25,Amazon,A1225,Clothes,Andhra Pradesh,647,1
2023-11-25,Amazon,A6591,Electronics,Punjab,2805,3
2023-11-25,Amazon,A9889,Home Decor,Maharashtra,1396,2
2023-11-25,Amazon,A1122,Clothes,Karnataka,1615,5
2023-11-25,Amazon,A9245,Clothes,Punjab,4910,5
2023-11-25,Amazon,A3186,Home Decor,Kerala,3305,5
2023-11-25,Amazon,A3221,Home Decor,Maharashtra,2448,3
2023-11-25,Amazon,A9851,Grocery,Jharkhand,2155,5
2023-11-25,Amazon,A2141,Accessories,Assam,388,1
2023-11-25,Amazon,A8324,Accessories,Chhattisgarh,1302,3
2023-11-25,Amazon,A2731,Clothes,Assam,4515,5
2023-11-25,Amazon,A7090,Grocery,Andhra Pradesh,3396,4
2023-11-25,Amazon,A1888,Electronics,Gujarat,1682,2
2023-11-26,Amazon,A8331,Home Decor,Jharkhand,3060,5
2023-11-26,Amazon,A9863,Accessories,Rajasthan,462,2
2023-11-26,Amazon,A5496,Home Decor,Assam,2835,3
2023-11-26,Amazon,A1435,Electronics,Assam,1263,3
2023-11-26,Amazon,A6314,Grocery,Assam,2760,5
2023-11-26,Amazon,A1609,Home Decor,Delhi,514,1
2023-11-26,Amazon,A9754,Electronics,Telangana,1930,2
2023-11-26,Amazon,A2186,Clothes,Delhi,1398,2
2023-11-26,Amazon,A9861,Home Decor,Tamil Nadu,3752,4
2023-11-26,Amazon,A6877,Clothes,Kerala,943,1
2023-11-26,Amazon,A3122,Grocery,Jharkhand,547,1
2023-11-26,Amazon,A9422,Clothes,Kerala,358,1
2023-11-26,Amazon,A8288,Accessories,Assam,1233,3
2023-11-26,Amazon,A9869,Grocery,West Bengal,851,1
2023-11-26,Amazon,A9547,Home Decor,Telangana,676,1
2023-11-26,Amazon,A4123,Grocery,Bihar,266,1
2023-11-26,Amazon,A2344,Accessories,Chhattisgarh,463,1
2023-11-26,Amazon,A8109,Grocery,Uttar Pradesh,785,1
2023-11-26,Amazon,A3454,Grocery,Odisha,271,1
2023-11-26,Amazon,A8626,Grocery,Madhya Pradesh,700,5
2023-11-26,Amazon,A8437,Accessories,Jharkhand,734,2
2023-11-26,Amazon,A6101,Clothes,Haryana,1323,3
2023-11-26,Amazon,A7600,Home Decor,Delhi,658,1
2023-11-26,Amazon,A1675,Home Decor,Uttar Pradesh,2574,3
2023-11-26,Amazon,A4780,Grocery,Rajasthan,1040,4
2023-11-26,Amazon,A7209,Grocery,Bihar,4270,5
2023-11-26,Amazon,A5678,Clothes,Delhi,2560,4
2023-11-26,Amazon,A3004,Electronics,Kerala,1008,4
2023-11-26,Amazon,A5446,Clothes,West Bengal,858,2
2023-11-26,Amazon,A1210,Accessories,Rajasthan,432,1
2023-11-26,Amazon,A3259,Grocery,Gujarat,4280,5
2023-11-26,Amazon,A4532,Accessories,Andhra Pradesh,552,1
2023-11-26,Amazon,A8232,Accessories,Uttarakhand,4460,5
2023-11-26,Amazon,A1346,Clothes,Jharkhand,3540,4
2023-11-26,Amazon,A9450,Grocery,Maharashtra,1636,4
2023-11-26,Amazon,A2914,Electronics,Punjab,3344,4
2023-11-26,Amazon,A3841,Clothes,Kerala,2139,3
2023-11-27,Amazon,A7865,Accessories,Uttar Pradesh,2280,5
2023-11-27,Amazon,A1200,Accessories,Kerala,2016,3
2023-11-27,Amazon,A4939,Home Decor,Andhra Pradesh,762,2
2023-11-27,Amazon,A7194,Electronics,Chhattisgarh,242,2
2023-11-27,Amazon,A6593,Electronics,Kerala,4030,5
2023-11-27,Amazon,A5295,Accessories,Jharkhand,920,4
2023-11-27,Amazon,A8615,Home Decor,Jharkhand,2499,3
2023-11-27,Amazon,A8912,Clothes,Kerala,2463,3
2023-11-27,Amazon,A3427,Electronics,Madhya Pradesh,4525,5
2023-11-27,Amazon,A8876,Electronics,Andhra Pradesh,1348,2
2023-11-27,Amazon,A5608,Electronics,Delhi,3500,4
2023-11-27,Amazon,A1775,Clothes,Telangana,2660,4
2023-11-27,Amazon,A4484,Home Decor,Telangana,5000,5
2023-11-27,Amazon,A1784,Accessories,Andhra Pradesh,2364,3
2023-11-27,Amazon,A2852,Clothes,Maharashtra,342,1
2023-11-27,Amazon,A6760,Grocery,Bihar,738,3
2023-11-27,Amazon,A5733,Clothes,Gujarat,2637,3
2023-11-27,Amazon,A8913,Accessories,Madhya Pradesh,284,1
2023-11-27,Amazon,A1787,Home Decor,Jharkhand,509,1
2023-11-27,Amazon,A2220,Electronics,Delhi,1266,3
2023-11-27,Amazon,A4020,Clothes,Karnataka,1292,2
2023-11-27,Amazon,A1377,Home Decor,Telangana,103,1
2023-11-27,Amazon,A6928,Clothes,Madhya Pradesh,266,2
2023-11-28,Amazon,A8272,Grocery,Jharkhand,620,4
2023-11-28,Amazon,A5423,Accessories,Chhattisgarh,425,1
2023-11-28,Amazon,A4215,Grocery,Andhra Pradesh,2538,3
2023-11-28,Amazon,A8671,Grocery,Chhattisgarh,1332,4
2023-11-28,Amazon,A5320,Home Decor,Odisha,355,1
2023-11-28,Amazon,A4780,Clothes,Madhya Pradesh,227,1
2023-11-28,Amazon,A2130,Grocery,Bihar,1232,4
2023-11-28,Amazon,A1455,Clothes,Rajasthan,1266,2
2023-11-28,Amazon,A9178,Clothes,Kerala,4515,5
2023-11-28,Amazon,A4501,Clothes,Madhya Pradesh,1202,2
